Company,Product,TypeName,Inches,Ram,OS,Weight,Price_euros,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model,Price_inr,Touchscreen_Flag,IPSpanel_Flag,Retina_Flag,Pixels,PPI_proxy,TotalStorage,CPU_brand,GPU_brand,OS_clean,Type_clean,PriceBand
Lenovo,V310-15IKB (i5-7200U/4GB/1TB/FHD/W10),Notebook,15.6,4,Windows 10,2.1,621.45,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,1024,1024,HDD,HDD,Intel,HD Graphics 620,68353,0,0,0,2073600,8520.710059,2048,Intel,Intel,Windows 10,Notebook,Mid
Lenovo,V310-15ISK (i3-6006U/4GB/500GB/No,Notebook,15.6,4,No OS,1.9,450,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,500,0,HDD,No,Intel,HD Graphics 520,49496,0,0,0,1049088,4310.848126,500,Intel,Intel,No Os,Notebook,Budget
Dell,Vostro 5568,Notebook,15.6,8,Windows 10,2.18,795,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,87442,0,0,0,2073600,8520.710059,256,Intel,Intel,Windows 10,Notebook,Mid
Acer,Spin 5,2 in 1 Convertible,13.3,8,Windows 10,1.6,999,Full HD,1920,1080,Yes,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,109880,1,1,0,2073600,11722.53943,256,Intel,Intel,Windows 10,2 In 1 Convertible,Mid
Lenovo,ThinkPad P51s,Workstation,15.6,16,Windows 7,2.18,1855,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,512,0,SSD,No,Nvidia,Quadro M520M,204031,0,0,0,2073600,8520.710059,512,Intel,Nvidia,Windows 7,Workstation,Premium
Lenovo,Thinkpad T460p,Notebook,14,8,Windows 10,1.8,1191,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6300HQ,256,0,SSD,No,Intel,HD Graphics 520,130998,0,0,0,2073600,10579.59184,256,Intel,Intel,Windows 10,Notebook,Upper-Mid
HP,17-ak002nv (A10-9620P/6GB/2TB/Radeon,Notebook,17.3,6,Windows 10,2.71,655.01,Full HD,1920,1080,No,Yes,No,AMD,2.5,A10-Series 9620P,2048,0,HDD,No,AMD,Radeon 530,72045,0,1,0,2073600,6928.397207,2048,Amd,Amd,Windows 10,Notebook,Mid
Lenovo,Legion Y520-15IKBN,Gaming,15.6,8,Windows 10,2.5,1249,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050 Ti,137378,0,1,0,2073600,8520.710059,1152,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
Dell,Latitude 5480,Notebook,14,8,Linux,1.64,1089,Full HD,1920,1080,No,No,No,Intel,2.8,Core i5 7440HQ,256,0,SSD,No,Nvidia,GeForce 930MX,119779,0,0,0,2073600,10579.59184,256,Intel,Nvidia,Linux,Notebook,Upper-Mid
Dell,Vostro 5568,Notebook,15.6,8,Linux,1.98,726,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Intel,HD Graphics 620,79853,0,0,0,2073600,8520.710059,1024,Intel,Intel,Linux,Notebook,Mid
Asus,VivoBook E403NA,Notebook,14,4,Windows 10,1.5,298,Full HD,1920,1080,No,No,No,Intel,1.1,Celeron Dual Core N3350,32,0,Flash Storage,No,Intel,HD Graphics 500,32777,0,0,0,2073600,10579.59184,32,Intel,Intel,Windows 10,Notebook,Budget
Dell,Latitude 5580,Notebook,15.6,16,Windows 10,1.93,1426.66,Full HD,1920,1080,No,No,No,Intel,2.6,Core i5 7300U,512,0,SSD,No,Intel,HD Graphics 620,156918,0,0,0,2073600,8520.710059,512,Intel,Intel,Windows 10,Notebook,Upper-Mid
Lenovo,Thinkpad E470,Notebook,14,8,Windows 10,1.87,857.07,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Nvidia,GeForce 920MX,94269,0,1,0,2073600,10579.59184,256,Intel,Nvidia,Windows 10,Notebook,Mid
Dell,Latitude 5580,Notebook,15.6,8,Windows 10,1.9,1179,Full HD,1920,1080,No,No,No,Intel,2.6,Core i5 7300U,256,0,SSD,No,Intel,HD Graphics 620,129678,0,0,0,2073600,8520.710059,256,Intel,Intel,Windows 10,Notebook,Upper-Mid
Lenovo,110-15ACL (A6-7310/4GB/500GB/W10),Notebook,15.6,4,Windows 10,2.19,298,Standard,1366,768,No,No,No,AMD,2,A6-Series 7310,500,0,HDD,No,AMD,Radeon R4,32777,0,0,0,1049088,4310.848126,500,Amd,Amd,Windows 10,Notebook,Budget
Mediacom,Smartbook 142,Notebook,14,4,Windows 10,1.4,265,Full HD,1920,1200,No,Yes,No,Intel,1.92,Atom Z8350,32,0,HDD,No,Intel,HD Graphics 400,29147,0,1,0,2304000,11755.10204,32,Intel,Intel,Windows 10,Notebook,Budget
HP,ProBook 470,Notebook,17.3,8,Windows 10,2.63,1200,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Nvidia,GeForce 930MX,131988,0,0,0,2073600,6928.397207,256,Intel,Nvidia,Windows 10,Notebook,Upper-Mid
Lenovo,ThinkPad X1,Ultrabook,14,8,Windows 10,1.17,1686.64,Quad HD+,2560,1440,No,Yes,No,Intel,2.5,Core i7 6500U,512,0,SSD,No,Intel,HD Graphics 520,185514,0,1,0,3686400,18808.16327,512,Intel,Intel,Windows 10,Ultrabook,Premium
HP,Pavilion X360,2 in 1 Convertible,13.3,8,Windows 10,1.58,836.6,Standard,1366,768,Yes,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,92018,1,1,0,1049088,5930.736616,256,Intel,Intel,Windows 10,2 In 1 Convertible,Mid
Lenovo,ThinkPad T470s,Ultrabook,14,8,Windows 10,1.32,1499,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,164875,0,1,0,2073600,10579.59184,256,Intel,Intel,Windows 10,Ultrabook,Upper-Mid
Dell,Alienware 17,Gaming,17.3,32,Windows 10,4.36,3659.4,4K Ultra HD,3840,2160,No,No,No,Intel,2.8,Core i7 7700HQ,1024,1024,SSD,HDD,Nvidia,GeForce GTX 1070,402497,0,0,0,8294400,27713.58883,2048,Intel,Nvidia,Windows 10,Gaming,Ultra
MSI,GL72M 7REX,Gaming,17.3,8,Windows 10,2.7,1348.48,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050 Ti,148319,0,0,0,2073600,6928.397207,1152,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
Lenovo,V310-15IKB (i5-7200U/4GB/1TB/No,Notebook,15.6,4,No OS,1.9,489.9,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Intel,HD Graphics 620,53884,0,0,0,1049088,4310.848126,1024,Intel,Intel,No Os,Notebook,Budget
Dell,Inspiron 5570,Notebook,15.6,8,Windows 10,2.2,719,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,128,1024,SSD,HDD,AMD,Radeon 530,79083,0,0,0,2073600,8520.710059,1152,Intel,Amd,Windows 10,Notebook,Mid
Dell,Inspiron 5378,2 in 1 Convertible,13.3,4,Windows 10,1.71,649,Full HD,1920,1080,Yes,No,No,Intel,2.4,Core i3 7100U,1024,0,HDD,No,Intel,HD Graphics 620,71384,1,0,0,2073600,11722.53943,1024,Intel,Intel,Windows 10,2 In 1 Convertible,Mid
Dell,Inspiron 5567,Notebook,15.6,8,Linux,2.32,589.52,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,AMD,Radeon R7 M445,64841,0,0,0,1049088,4310.848126,1024,Intel,Amd,Linux,Notebook,Mid
HP,15-BW037na (A9-9420/4GB/1TB/Radeon,Notebook,15.6,4,Windows 10,2.1,489,Full HD,1920,1080,No,No,No,AMD,3,A9-Series 9420,1024,0,HDD,No,AMD,Radeon 520,53785,0,0,0,2073600,8520.710059,1024,Amd,Amd,Windows 10,Notebook,Budget
Acer,Predator 17,Gaming,17.3,16,Windows 10,4.2,1935,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1060,212831,0,1,0,2073600,6928.397207,1152,Intel,Nvidia,Windows 10,Gaming,Premium
Dell,Inspiron 3567,Notebook,15.6,12,Windows 10,2.25,649,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Intel,HD Graphics 620,71384,0,0,0,1049088,4310.848126,1024,Intel,Intel,Windows 10,Notebook,Mid
HP,15-BW091ND (A9-9420/6GB/1TB,Notebook,15.6,6,Windows 10,2.1,650,Full HD,1920,1080,No,No,No,AMD,3,A9-Series A9-9420,128,1024,SSD,HDD,AMD,Radeon 520,71494,0,0,0,2073600,8520.710059,1152,Amd,Amd,Windows 10,Notebook,Mid
Acer,Extensa EX2540-58KR,Notebook,15.6,4,Windows 10,2.4,559,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,500,0,HDD,No,Intel,HD Graphics 620,61484,0,0,0,1049088,4310.848126,500,Intel,Intel,Windows 10,Notebook,Mid
Lenovo,ThinkPad 13,Notebook,13.3,8,Windows 10,1.44,960,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,105590,0,1,0,2073600,11722.53943,256,Intel,Intel,Windows 10,Notebook,Mid
Lenovo,V310-15IKB (i7-7500U/4GB/1TB/FHD/W10),Notebook,15.6,4,Windows 10,1.85,779,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,Intel,HD Graphics 620,85682,0,0,0,2073600,8520.710059,1024,Intel,Intel,Windows 10,Notebook,Mid
HP,ZBook 15,Workstation,15.6,16,Windows 10,2.6,2419,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,0,SSD,No,Nvidia,Quadro M2200,266066,0,0,0,2073600,8520.710059,256,Intel,Nvidia,Windows 10,Workstation,Premium
Dell,Inspiron 5379,2 in 1 Convertible,13.3,8,Windows 10,1.55,659,Full HD,1920,1080,Yes,No,No,Intel,1.6,Core i5 8250U,1024,0,HDD,No,Intel,UHD Graphics 620,72483,1,0,0,2073600,11722.53943,1024,Intel,Intel,Windows 10,2 In 1 Convertible,Mid
MSI,GS63VR 7RF,Gaming,15.6,16,Windows 10,1.8,2094.48,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1060,230372,0,0,0,2073600,8520.710059,1280,Intel,Nvidia,Windows 10,Gaming,Premium
Acer,Aspire ES1-572,Notebook,15.6,4,Windows 10,2.4,410.8,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,500,0,HDD,No,Intel,HD Graphics 520,45184,0,0,0,1049088,4310.848126,500,Intel,Intel,Windows 10,Notebook,Budget
Dell,Inspiron 7560,Notebook,15.6,8,Windows 10,2,1207,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,128,1024,SSD,HDD,Nvidia,GeForce 940MX,132758,0,0,0,2073600,8520.710059,1152,Intel,Nvidia,Windows 10,Notebook,Upper-Mid
Dell,Vostro 3568,Notebook,15.6,8,Windows 10,2,665,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,256,0,SSD,No,Intel,HD Graphics 520,73143,0,0,0,1049088,4310.848126,256,Intel,Intel,Windows 10,Notebook,Mid
Toshiba,Tecra X40-D-10G,Notebook,14,8,Windows 10,1.25,1535,Full HD,1920,1080,Yes,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,168835,1,1,0,2073600,10579.59184,256,Intel,Intel,Windows 10,Notebook,Premium
Lenovo,Flex 5,2 in 1 Convertible,14,8,Windows 10,1.7,999,Full HD,1920,1080,Yes,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,109880,1,0,0,2073600,10579.59184,256,Intel,Intel,Windows 10,2 In 1 Convertible,Mid
Lenovo,Thinkpad P51s,Workstation,15.6,16,Windows 10,2.5,3299,4K Ultra HD,3840,2160,No,Yes,No,Intel,2.8,Core i7 7600U,1024,0,SSD,No,Nvidia,Quadro M520M,362857,0,1,0,8294400,34082.84024,1024,Intel,Nvidia,Windows 10,Workstation,Ultra
Acer,Chromebook 14,Notebook,14,2,Chrome OS,1.68,330,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3060,32,0,Flash Storage,No,Intel,HD Graphics 400,36297,0,0,0,1049088,5352.489796,32,Intel,Intel,Chrome Os,Notebook,Budget
Samsung,Notebook 9,Ultrabook,13.3,16,Windows 10,0.81,1649,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,181374,0,0,0,2073600,11722.53943,256,Intel,Intel,Windows 10,Ultrabook,Premium
HP,250 G6,Notebook,15.6,8,Windows 10,1.86,539,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,256,0,SSD,No,Intel,HD Graphics 520,59285,0,0,0,2073600,8520.710059,256,Intel,Intel,Windows 10,Notebook,Mid
Dell,Latitude 5480,Notebook,14,8,Windows 10,1.6,1126.71,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,123927,0,0,0,1049088,5352.489796,256,Intel,Intel,Windows 10,Notebook,Upper-Mid
HP,Zbook 17,Workstation,17.3,16,Windows 7,3,4389,Full HD,1920,1080,No,Yes,No,Intel,2.9,Xeon E3-1535M v5,256,0,SSD,No,Nvidia,Quadro M2000M,482746,0,1,0,2073600,6928.397207,256,Intel,Nvidia,Windows 7,Workstation,Ultra
Lenovo,N23 (N3060/4GB/128GB/W10),Netbook,11.6,4,Windows 10,1.4,475,Standard,1366,768,Yes,No,No,Intel,1.6,Celeron Dual Core N3060,128,0,SSD,No,Intel,HD Graphics 400,52245,1,0,0,1049088,7796.432818,128,Intel,Intel,Windows 10,Netbook,Budget
HP,EliteBook 850,Notebook,15.6,8,Windows 10,1.84,1900,Full HD,1920,1080,No,No,No,Intel,2.4,Core i5 6300U,256,0,SSD,No,Intel,HD Graphics 520,208981,0,0,0,2073600,8520.710059,256,Intel,Intel,Windows 10,Notebook,Premium
Asus,X550VX-XX015D (i5-6300HQ/4GB/1TB/GeForce,Notebook,15.6,4,No OS,2.45,579,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6300HQ,1024,0,HDD,No,Nvidia,GeForce GTX 950M,63684,0,0,0,1049088,4310.848126,1024,Intel,Nvidia,No Os,Notebook,Mid
Lenovo,Thinkpad T460,Ultrabook,14,4,Windows 10,1.7,1096,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,180,0,SSD,No,Intel,HD Graphics 520,120549,0,0,0,2073600,10579.59184,180,Intel,Intel,Windows 10,Ultrabook,Upper-Mid
Asus,Pro P2540UA-XO0192R,Notebook,15.6,4,Windows 10,2.37,849.9,Standard,1366,768,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,93481,0,0,0,1049088,4310.848126,256,Intel,Intel,Windows 10,Notebook,Mid
Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,8,Windows 10,1.3,1199,Quad HD+,3200,1800,Yes,Yes,No,Intel,1.8,Core i5 6260U,256,0,SSD,No,Intel,HD Graphics 540,131878,1,1,0,5760000,32562.60953,256,Intel,Intel,Windows 10,2 In 1 Convertible,Upper-Mid
HP,15-cb003na (i5-7300HQ/8GB/1TB,Notebook,15.6,8,Windows 10,2.2,1099,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7300HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,120879,0,1,0,2073600,8520.710059,1152,Intel,Nvidia,Windows 10,Notebook,Upper-Mid
HP,ZBook 15,Workstation,15.6,8,Windows 7,2.59,1561,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,256,0,SSD,No,Nvidia,Quadro M1000M,171694,0,0,0,2073600,8520.710059,256,Intel,Nvidia,Windows 7,Workstation,Premium
Dell,Alienware 17,Gaming,15.6,16,Windows 10,4.42,2868.99,4K Ultra HD,3840,2160,No,Yes,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1070,315560,0,1,0,8294400,34082.84024,1280,Intel,Nvidia,Windows 10,Gaming,Ultra
Acer,Aspire 3,Notebook,15.6,4,Windows 10,2.1,599,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,65884,0,0,0,1049088,4310.848126,256,Intel,Intel,Windows 10,Notebook,Mid
Lenovo,Legion Y520-15IKBN,Gaming,15.6,8,Windows 10,2.5,1048,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,115270,0,1,0,2073600,8520.710059,1152,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
Dell,Latitude 7280,Ultrabook,12.5,16,Windows 10,1.18,1859,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7600U,256,0,SSD,No,Intel,HD Graphics 620,204471,0,0,0,2073600,13271.04,256,Intel,Intel,Windows 10,Ultrabook,Premium
Google,Pixelbook (Core,Ultrabook,12.3,8,Chrome OS,1.1,1559,Standard,2400,1600,Yes,No,No,Intel,1.2,Core i5 7Y57,256,0,SSD,No,Intel,HD Graphics 615,171474,1,0,0,3840000,25381.71723,256,Intel,Intel,Chrome Os,Ultrabook,Premium
Asus,Zenbook UX330UA-AH5Q,Ultrabook,13.3,8,Windows 10,1.2,1129,Quad HD+,3200,1800,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,124179,0,1,0,5760000,32562.60953,256,Intel,Intel,Windows 10,Ultrabook,Upper-Mid
Dell,Latitude 3380,Notebook,13.3,4,Windows 10,1.65,849,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,500,0,HDD,No,Intel,HD Graphics 520,93382,0,0,0,1049088,5930.736616,500,Intel,Intel,Windows 10,Notebook,Mid
Acer,TravelMate P238-M,Notebook,13.3,4,Windows 10,1.6,655,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,128,0,SSD,No,Intel,HD Graphics 520,72043,0,0,0,1049088,5930.736616,128,Intel,Intel,Windows 10,Notebook,Mid
Asus,X751NV-TY001 (N4200/4GB/1TB/GeForce,Notebook,17.3,4,Windows 10,2.8,470.34,Standard,1366,768,No,No,No,Intel,1.1,Pentium Quad Core N4200,1024,0,HDD,No,Nvidia,GeForce 920MX,51733,0,0,0,1049088,3505.255772,1024,Intel,Nvidia,Windows 10,Notebook,Budget
Dell,Inspiron 7559,Gaming,15.6,16,Windows 10,2.72,1099,4K Ultra HD,3840,2160,Yes,Yes,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 960M,120879,1,1,0,8294400,34082.84024,1152,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
Samsung,Notebook 9,Ultrabook,13.3,8,Windows 10,1.31,1599,Full HD,1920,1080,Yes,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,175874,1,0,0,2073600,11722.53943,256,Intel,Intel,Windows 10,Ultrabook,Premium
Acer,Aspire A315-31,Notebook,15.6,4,Linux,2.1,298,Standard,1366,768,No,No,No,Intel,1.1,Pentium Quad Core N4200,1024,0,HDD,No,Intel,HD Graphics 505,32777,0,0,0,1049088,4310.848126,1024,Intel,Intel,Linux,Notebook,Budget
Dell,Inspiron 5567,Notebook,15.6,16,Windows 10,2.3,1181.27,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,AMD,Radeon R7 M445,129928,0,0,0,2073600,8520.710059,256,Intel,Amd,Windows 10,Notebook,Upper-Mid
Samsung,Notebook 9,2 in 1 Convertible,15,16,Windows 10,1.71,1799,Full HD,1920,1080,Yes,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,AMD,Radeon 540,197872,1,0,0,2073600,9216,256,Intel,Amd,Windows 10,2 In 1 Convertible,Premium
Toshiba,Tecra A40-C-1E5,Notebook,14,4,Windows 10,1.75,1020,Standard,1366,768,No,Yes,No,Intel,2.3,Core i5 6200U,128,0,SSD,No,Intel,HD Graphics 520,112190,0,1,0,1049088,5352.489796,128,Intel,Intel,Windows 10,Notebook,Upper-Mid
Dell,Inspiron 7567,Gaming,15.6,8,Windows 10,2.62,1099,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1050,120879,0,0,0,2073600,8520.710059,1024,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
HP,EliteBook 820,Ultrabook,12.5,4,Windows 10,1.26,1244,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,136828,0,0,0,1049088,6714.1632,256,Intel,Intel,Windows 10,Ultrabook,Upper-Mid
Asus,Q524UQ-BHI7T15 (i7-7500U/12GB/2TB/GeForce,2 in 1 Convertible,15.6,12,Windows 10,2.3,839,Full HD,1920,1080,Yes,No,No,Intel,2.7,Core i7 7500U,2048,0,HDD,No,Nvidia,GeForce 940MX,92282,1,0,0,2073600,8520.710059,2048,Intel,Nvidia,Windows 10,2 In 1 Convertible,Mid
Lenovo,Thinkpad P50,Notebook,15.6,16,Windows 7,2.5,2370,4K Ultra HD,3840,2160,No,No,No,Intel,2.7,Core i7 6820HQ,512,0,SSD,No,Nvidia,Quadro M2000M,260676,0,0,0,8294400,34082.84024,512,Intel,Nvidia,Windows 7,Notebook,Premium
Acer,Swift 3,Notebook,14,4,Windows 10,1.8,636,Full HD,1920,1080,No,Yes,No,Intel,2.4,Core i3 7100U,128,0,SSD,No,Intel,HD Graphics 620,69954,0,1,0,2073600,10579.59184,128,Intel,Intel,Windows 10,Notebook,Mid
Razer,Blade Pro,Gaming,14,16,Windows 10,1.95,2899,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,512,0,SSD,No,Nvidia,GeForce GTX 1060,318861,0,0,0,2073600,10579.59184,512,Intel,Nvidia,Windows 10,Gaming,Ultra
Asus,Vivobook Max,Notebook,15.6,8,Windows 10,2,581.9,Standard,1920,1080,No,No,No,Intel,1.1,Pentium Dual Core N4200,128,0,SSD,No,Intel,HD Graphics 505,64003,0,0,0,2073600,8520.710059,128,Intel,Intel,Windows 10,Notebook,Mid
Dell,Alienware 17,Gaming,17.3,32,Windows 10,4.42,3588.8,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,1024,1024,SSD,HDD,Nvidia,GeForce GTX 1070M,394732,0,1,0,2073600,6928.397207,2048,Intel,Nvidia,Windows 10,Gaming,Ultra
Asus,Rog G752VS-BA171T,Gaming,17.3,16,Windows 10,4.3,2350,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1070,258476,0,1,0,2073600,6928.397207,1280,Intel,Nvidia,Windows 10,Gaming,Premium
Toshiba,Tecra Z40-C-161,Ultrabook,14,16,Windows 10,1.47,1764,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6600U,512,0,SSD,No,Nvidia,GeForce 930M,194022,0,1,0,2073600,10579.59184,512,Intel,Nvidia,Windows 10,Ultrabook,Premium
Lenovo,IdeaPad 110-15IBR,Notebook,15.6,8,No OS,2.2,329,Standard,1366,768,No,No,No,Intel,1.6,Celeron Quad Core N3710,1024,0,HDD,No,Intel,HD Graphics 405,36187,0,0,0,1049088,4310.848126,1024,Intel,Intel,No Os,Notebook,Budget
Lenovo,ThinkPad T470s,Ultrabook,14,16,Windows 10,1.7,2299,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,252867,0,0,0,2073600,10579.59184,512,Intel,Intel,Windows 10,Ultrabook,Premium
MSI,GS43VR 7RE,Gaming,14,16,Windows 10,1.6,1891,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1060,207991,0,1,0,2073600,10579.59184,1280,Intel,Nvidia,Windows 10,Gaming,Premium
MSI,GL62M (i5-7300HQ/8GB/1TB,Gaming,15.6,8,Windows 10,2.2,1089,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7300HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,119779,0,0,0,2073600,8520.710059,1152,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
Lenovo,Legion Y520-15IKBN,Gaming,15.6,4,Windows 10,2.4,999,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1050,109880,0,1,0,2073600,8520.710059,1024,Intel,Nvidia,Windows 10,Gaming,Mid
Acer,Predator G9-793,Gaming,17.3,16,Windows 10,4.2,2299,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1060,252867,0,1,0,2073600,6928.397207,1280,Intel,Nvidia,Windows 10,Gaming,Premium
Dell,Inspiron 7567,Gaming,15.6,8,Windows 10,2.62,985,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7300HQ,256,0,SSD,No,Nvidia,GeForce GTX 1050,108340,0,0,0,2073600,8520.710059,256,Intel,Nvidia,Windows 10,Gaming,Mid
Asus,FX502VM-DM560T (i7-7700HQ/8GB/1TB,Gaming,15.6,8,Windows 10,2.24,1339,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX1060,147277,0,0,0,2073600,8520.710059,1152,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
Vero,K146 (N3350/4GB/32GB/W10),Notebook,14,4,Windows 10,1.22,202.9,Standard,1920,1080,No,No,No,Intel,1.1,Celeron Dual Core N3350,32,0,Flash Storage,No,Intel,HD Graphics 500,22317,0,0,0,2073600,10579.59184,32,Intel,Intel,Windows 10,Notebook,Budget
Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,8,Windows 10,1.37,1970,Full HD,1920,1080,Yes,Yes,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,216680,1,1,0,2073600,11722.53943,512,Intel,Intel,Windows 10,2 In 1 Convertible,Premium
Lenovo,Yoga 510-15IKB,2 in 1 Convertible,15.6,8,Windows 10,2.08,959,Full HD,1920,1080,Yes,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,AMD,Radeon R7 M460,105480,1,0,0,2073600,8520.710059,256,Intel,Amd,Windows 10,2 In 1 Convertible,Mid
Apple,"MacBook 12""",Ultrabook,12,8,Mac OS X,0.92,1165,Standard,2304,1440,No,Yes,Yes,Intel,1.2,Core M,512,0,Flash Storage,No,Intel,HD Graphics 5300,128138,0,1,1,3317760,23040,512,Intel,Intel,Macos,Ultrabook,Upper-Mid
